"games_played","games_started","three_points_made","rebounds","assists_turnover_ratio","steals","blocks","true_shooting_att","true_shooting_pct","efficiency","points_off_turnovers","effective_fg_pct","height","weight","experience","age","Ratings_2k","total_fouls","Salary_pct","year","name","full_name","primary_position","All_Nba","All_Nba_team"
0.74,0,0.08,0.14,0.1,0.11,0.07,0.12,0.53,0.23,0.07,0.56,0.6,0.3,0,0.17,0.35,0.18,0.0857553196922159,2020,"Knicks","Obi Toppin","PF","0","0"
0.77,0.04,0.34,0.13,0.17,0.19,0.05,0.35,0.52,0.34,0.3,0.5,0.3,0.15,0,0.12,0.41,0.37,0.0370857783025206,2020,"Knicks","Immanuel Quickley","PG","0","0"
0.09,0,0,0.02,0.03,0,0,0.02,0.24,0.09,0,0,0.05,0.07,0.05,0.21,0.32,0.03,0.00910019169421268,2020,"Knicks","Jared Harper","PG","0","0"
0.54,0.04,0.01,0.35,0.13,0.28,0.3,0.14,0.61,0.38,0.1,0.64,0.6,0.36,0.52,0.71,0.35,0.46,0.0578876232235982,2020,"Knicks","Taj Gibson","PF","0","0"
0.2,0,0,0.02,0.08,0,0,0.02,0.1,0.1,0,0.11,0.4,0.26,0.1,0.25,0.32,0.05,0.0140738419712904,2020,"Knicks","Theo Pinson","SG","0","0"
0.37,0.35,0,0.51,0.05,0.46,0.39,0.22,0.6,0.5,0.12,0.65,0.75,0.4,0.1,0.17,0.47,0.57,0.0292877790205885,2020,"Knicks","Mitchell Robinson","C","0","0"
0.73,0.74,0.06,0.27,0.27,0.37,0.07,0.62,0.55,0.69,0.46,0.5,0.45,0.3,0.52,0.54,0.62,0.45,0.489691661308913,2020,"Spurs","DeMar DeRozan","SG","0","0"
0.78,0.78,0.47,0.21,0.17,0.32,0.05,0.31,0.56,0.38,0.28,0.59,0.45,0.22,0.33,0.46,0.29,0.47,0.0740662395543486,2020,"Knicks","Reggie Bullock","SF","0","0"
0.56,0.05,0.25,0.5,0.17,0.33,0.07,0.28,0.53,0.48,0.16,0.53,0.4,0.28,0.14,0.29,0.38,0.49,0.0615508337571068,2020,"Pelicans","Josh Hart","SG","0","0"
0.87,0.4,0,0.45,0.09,0.13,0.23,0.22,0.64,0.48,0.12,0.65,0.75,0.4,0.19,0.21,0.41,0.53,0.123503470516267,2020,"Clippers","Ivica Zubac","C","0","0"
0.73,0.74,0.44,0.31,0.15,0.28,0.16,0.69,0.54,0.65,0.43,0.53,0.55,0.15,0.19,0.21,0.59,0.43,0.481658552681449,2020,"Pelicans","Brandon Ingram","SF","0","0"
0.78,0.62,0.14,0.34,0.13,0.26,0.24,0.27,0.57,0.44,0.2,0.59,0.55,0.42,0.14,0.42,0.35,0.54,0.0881911626863252,2020,"Celtics","Daniel Theis","C","0","0"
0.5,0.1,0,0.36,0.13,0.15,0.19,0.18,0.63,0.4,0.16,0.67,0.65,0.44,0.14,0.17,0.29,0.3,0.0624495496475327,2020,"76ers","Tony Bradley","C","0","0"
0.38,0.01,0.14,0.11,0.13,0.09,0.01,0.16,0.53,0.22,0.17,0.53,0.35,0.2,0,0.17,0.32,0.15,0.00740620731914864,2020,"76ers","Mason Jones","SG","0","0"
0.35,0.21,0.19,0.13,0.19,0.31,0.05,0.25,0.54,0.33,0.17,0.55,0.35,0.14,0.57,0.67,0.32,0.22,0.169243538160698,2020,"76ers","George Hill","PG","0","0"
0.15,0,0,0.01,0.04,0.03,0,0.02,0.13,0.09,0,0.14,0.45,0.15,0.14,0.17,0.32,0.11,0.069546493682117,2020,"76ers","Terrance Ferguson","SG","0","0"
0.02,0.02,0.19,0.15,0.08,0,0,0.09,0.59,0.2,0,0.64,0.75,0.5,0.38,0.42,0.32,0.34,0.165878239912197,2020,"Heat","Meyers Leonard","C","0","0"
0.39,0.4,0.44,0.3,0.14,0.56,0.11,0.66,0.47,0.53,0.56,0.47,0.35,0.26,0.33,0.42,0.47,0.51,0.370689625325858,2020,"Pacers","Victor Oladipo","SG","0","0"
0.15,0,0.03,0.2,0.09,0.03,0.1,0.16,0.55,0.28,0.08,0.56,0.55,0.42,0.29,0.29,0.26,0.2,0.122280411078423,2020,"Celtics","Jabari Parker","PF","0","0"
0.48,0.02,0.08,0.2,0.09,0.12,0.05,0.29,0.52,0.33,0.26,0.53,0.45,0.48,0.05,0.21,0.35,0.35,0.0267120992874726,2020,"Warriors","Eric Paschall","PF","0","0"
0.37,0.02,0.09,0.14,0.28,0.05,0.28,0.11,0.46,0.23,0.05,0.5,0.85,0.45,0.14,0.29,0.32,0.13,0.0396367394201556,2020,"Celtics","Luke Kornet","PF","0","0"
0.54,0,0.11,0.06,0.11,0.04,0,0.1,0.49,0.16,0.08,0.5,0.35,0.15,0.05,0.33,0.21,0.08,0.0267120992874726,2020,"Raptors","Matt Thomas","SG","0","0"
0.77,0.51,0.02,0.25,0.07,0.12,0.27,0.18,0.6,0.34,0.16,0.63,0.75,0.45,0.33,0.38,0.35,0.42,0.0700167653416422,2020,"Raptors","Alex Len","C","0","0"
0.73,0.05,0.3,0.16,0.1,0.29,0.06,0.27,0.51,0.3,0.26,0.53,0.35,0.2,0.05,0.21,0.29,0.33,0.0267120992874726,2020,"Raptors","Terence Davis","SG","0","0"
0.49,0.02,0.05,0.11,0.07,0.27,0.04,0.1,0.56,0.22,0.16,0.56,0.35,0.22,0.05,0.38,0.24,0.23,0.0267120992874726,2020,"Celtics","Javonte Green","SG","0","0"
0.06,0.04,0.06,0.18,0.14,0.27,0.09,0.15,0.4,0.25,0.25,0.42,0.4,0.27,0.24,0.29,0.32,0.31,0.169409470695191,2020,"Cavaliers","Dante Exum","PG","0","0"
0.4,0,0.02,0.09,0.17,0.2,0.04,0.09,0.37,0.17,0.06,0.34,0.5,0.15,0.19,0.38,0.32,0.2,0.0160666214390575,2020,"Nuggets","Shaquille Harrison","SG","0","0"
0.11,0,0,0.09,0.04,0,0.08,0.05,0.25,0.13,0,0.25,0.75,0.38,0.05,0.33,0.32,0.16,0.0461555150386402,2020,"76ers","Vincent Poirier","C","0","0"
0.7,0.46,0.53,0.16,0.14,0.39,0.05,0.49,0.5,0.38,0.41,0.52,0.4,0.24,0.1,0.12,0.32,0.33,0.0292877790205885,2020,"Raptors","Gary Trent Jr.","SG","0","0"
0.83,0.71,0.46,0.2,0.08,0.48,0.07,0.51,0.57,0.5,0.5,0.57,0.3,0.28,0.24,0.38,0.47,0.49,0.191761314056156,2020,"Raptors","Norman Powell","SG","0","0"
0.37,0.06,0.12,0.14,0.12,0.2,0.09,0.14,0.48,0.23,0.04,0.5,0.4,0.35,0.05,0.21,0.32,0.32,0.0254358418578828,2020,"Rockets","DaQuan Jeffries","SG","0","0"
0.84,0.76,0.34,0.44,0.12,0.46,0.16,0.38,0.55,0.54,0.27,0.57,0.7,0.4,0.33,0.46,0.41,0.61,0.226256106647527,2020,"Rockets","Kelly Olynyk","C","0","0"
0.41,0.01,0.16,0.2,0.08,0.12,0.12,0.17,0.47,0.25,0.1,0.49,0.65,0.36,0.14,0.25,0.32,0.26,0.0802155248398546,2020,"Rockets","D.J. Wilson","PF","0","0"
0.68,0.15,0.27,0.1,0.23,0.2,0.01,0.23,0.52,0.31,0.19,0.51,0.1,0.12,0.57,0.58,0.26,0.21,0.117618091763328,2020,"Rockets","D.J. Augustin","PG","0","0"
0.32,0.07,0.23,0.13,0.13,0.31,0.03,0.22,0.45,0.25,0.14,0.47,0.3,0.1,0.48,0.46,0.32,0.43,0.0994028204223317,2020,"Rockets","Avery Bradley","SG","0","0"
0.49,0.13,0.21,0.4,0.09,0.33,0.16,0.28,0.51,0.41,0.23,0.51,0.65,0.55,0.43,0.5,0.32,0.57,0.0537940086261044,2020,"Rockets","DeMarcus Cousins","C","0","0"
0.62,0.4,0.14,0.25,0.13,0.3,0.1,0.12,0.48,0.27,0.09,0.49,0.4,0.42,0.43,0.71,0.29,0.5,0.140621765014526,2020,"Rockets","P.J. Tucker","SF","0","0"
0.65,0.13,0,0.27,0.05,0.19,0.38,0.17,0.65,0.38,0.17,0.69,0.65,0.37,0.05,0.17,0.41,0.38,0.0267120992874726,2020,"Bulls","Daniel Gafford","PF","0","0"
0.4,0,0.12,0.19,0.12,0.12,0.05,0.15,0.49,0.25,0.15,0.51,0.45,0.28,0.1,0.12,0.21,0.3,0.0594617752820414,2020,"Bulls","Troy Brown Jr.","SF","0","0"
0.29,0.01,0.06,0.2,0.07,0.19,0.05,0.16,0.42,0.23,0.05,0.4,0.45,0.25,0.1,0.25,0.21,0.27,0.0430521458334675,2020,"Bulls","Chandler Hutchison","SF","0","0"
0.45,0.01,0.15,0.23,0.12,0.27,0.12,0.17,0.62,0.34,0.16,0.61,0.65,0.45,0.33,0.5,0.29,0.31,0.310441319447956,2020,"Grizzlies","Gorgui Dieng","C","0","0"
0.3,0.28,0.36,0.24,0.14,0.29,0.08,0.54,0.49,0.48,0.48,0.49,0.35,0.22,0.05,0.08,0.38,0.48,0.0302433300704667,2020,"Cavaliers","Kevin Porter Jr.","SG","0","0"
0.43,0.09,0.29,0.14,0.18,0.33,0.01,0.24,0.51,0.31,0.29,0.54,0.35,0.2,0.38,0.42,0.29,0.36,0.0692822869949334,2020,"Nuggets","Austin Rivers","SG","0","0"
0.66,0.06,0.12,0.12,0.11,0.18,0.04,0.17,0.42,0.2,0.13,0.43,0.55,0.24,0.29,0.38,0.24,0.27,0.177309716764445,2020,"Raptors","Rodney Hood","SG","0","0"
0.46,0,0.06,0.1,0.08,0.08,0.09,0.09,0.42,0.18,0.06,0.41,0.6,0.45,0.05,0.21,0.18,0.19,0.0428563920550122,2020,"Cavaliers","Mfiondu Kabengele","PF","0","0"
0.46,0.12,0,0.19,0.08,0.11,0.2,0.11,0.64,0.29,0.09,0.66,0.7,0.42,0.19,0.29,0.21,0.41,0.0261701083307447,2020,"Lakers","Damian Jones","C","0","0"
0.52,0.52,0.51,0.49,0.21,0.49,0.2,0.68,0.57,0.89,0.52,0.55,0.4,0.3,0.52,0.54,0.88,0.48,0.728313610381278,2020,"Nets","James Harden","SG","0","0"
0.55,0.56,0,0.75,0.06,0.55,0.29,0.49,0.49,0.62,0.41,0.5,0.65,0.6,0.38,0.38,0.44,0.7,0.507556140183927,2020,"Lakers","Andre Drummond","C","0","0"
0.63,0.06,0.34,0.12,0.07,0.18,0.05,0.25,0.49,0.24,0.22,0.5,0.3,0.17,0.33,0.38,0.21,0.34,0.0510007697644482,2020,"Lakers","Ben McLemore","SG","0","0"
0.15,0,0,0.09,0,0.03,0.19,0.05,0.58,0.18,0,0.59,0.65,0.36,0.05,0.38,0.32,0.22,0.0178297120005447,2020,"Nets","Norvel Pelle","C","0","0"
0.56,0.48,0.33,0.28,0.19,0.56,0.17,0.65,0.49,0.59,0.58,0.49,0.45,0.22,0.19,0.33,0.53,0.48,0.286005484928099,2020,"Nets","Caris LeVert","SG","0","0"
0.76,0.55,0.02,0.63,0.08,0.21,0.39,0.33,0.62,0.62,0.2,0.63,0.7,0.42,0.14,0.17,0.53,0.32,0.0689442246159234,2020,"Nets","Jarrett Allen","C","0","0"
0.38,0.01,0.09,0.1,0.11,0.19,0.08,0.14,0.45,0.2,0.17,0.43,0.4,0.12,0,0.21,0.32,0.26,0.00718829506753007,2020,"Cavaliers","Brodric Thomas","SG","0","0"
0.49,0.12,0.28,0.22,0.12,0.27,0.15,0.3,0.5,0.35,0.26,0.5,0.5,0.29,0.19,0.33,0.29,0.38,0.216198278569863,2020,"Nets","Taurean Prince","PF","0","0"
0.3,0.28,0.22,0.28,0.14,0.17,0.3,0.42,0.52,0.46,0.22,0.53,0.7,0.45,0.67,0.71,0.44,0.37,0.311159077416907,2020,"Nets","LaMarcus Aldridge","PF","0","0"
0.38,0.01,0.01,0.19,0.07,0.1,0.02,0.13,0.58,0.26,0.1,0.64,0.55,0.48,0.05,0.21,0.32,0.22,0.0121485972922481,2020,"Nets","Tyler Cook","PF","0","0"
0.55,0.37,0.28,0.31,0.17,0.28,0.09,0.34,0.52,0.42,0.22,0.52,0.65,0.45,0.48,0.54,0.41,0.5,0.598458265962075,2020,"Nets","Blake Griffin","PF","0","0"
0.8,0.27,0.04,0.36,0.16,0.29,0.2,0.22,0.5,0.39,0.23,0.49,0.6,0.36,0.14,0.42,0.35,0.35,0.0530818829702519,2020,"Magic","Khem Birch","C","0","0"
0.54,0.29,0.13,0.2,0.09,0.23,0.11,0.2,0.51,0.3,0.16,0.5,0.7,0.42,0.1,0.21,0.29,0.51,0.0420011632716789,2020,"Magic","Moritz Wagner","C","0","0"
0.24,0,0.05,0.07,0.04,0.17,0.05,0.05,0.44,0.15,0.01,0.46,0.6,0.34,0.1,0.17,0.32,0.16,0.0313410308155144,2020,"Nets","Rodions Kurucs","SF","0","0"
0.27,0.17,0.06,0.3,0.08,0.33,0.11,0.16,0.42,0.29,0.07,0.39,0.55,0.3,0.48,0.5,0.21,0.26,0.171544099703511,2020,"Magic","Al-Farouq Aminu","SF","0","0"
0.27,0,0.09,0.05,0.17,0.07,0.01,0.11,0.52,0.18,0.06,0.53,0.2,0.1,0.14,0.38,0.32,0.09,0.0348986928609192,2020,"Lakers","Quinn Cook","PG","0","0"
0.15,0,0.16,0.22,0.09,0.12,0.06,0.23,0.45,0.29,0.23,0.32,0.45,0.3,0.05,0.12,0.15,0.36,0.0296842303005953,2020,"Magic","Ignas Brazdeikis","SF","0","0"
0.6,0.61,0.22,0.36,0.13,0.27,0.18,0.39,0.51,0.46,0.27,0.52,0.55,0.38,0.29,0.29,0.41,0.37,0.320128827353407,2020,"Magic","Aaron Gordon","PF","0","0"
0.55,0.02,0.01,0.25,0.08,0.17,0.23,0.15,0.53,0.31,0.14,0.54,0.75,0.45,0.1,0.17,0.32,0.47,0.028523320524532,2020,"Cavaliers","Isaiah Hartenstein","C","0","0"
0.46,0.13,0.15,0.18,0.12,0.13,0.05,0.12,0.37,0.21,0.09,0.38,0.45,0.32,0.1,0.29,0.32,0.18,0.0355485982303754,2020,"Magic","Gary Clark","SF","0","0"
0.61,0.01,0.1,0.22,0.12,0.17,0.05,0.23,0.46,0.29,0.21,0.47,0.35,0.07,0,0.04,0.26,0.25,0.0386388136008814,2020,"Magic","R.J. Hampton","PG","0","0"
0.46,0.46,0.23,0.13,0.16,0.29,0.08,0.33,0.48,0.31,0.27,0.47,0.35,0.25,0.29,0.33,0.26,0.37,0.346160177877944,2020,"Magic","Gary Harris","SG","0","0"
0.24,0.01,0.06,0.05,0.2,0.25,0.02,0.08,0.37,0.16,0.06,0.4,0.35,0.28,0.14,0.29,0.32,0.16,0.0217314395172906,2020,"Magic","Sindarius Thornwell","SG","0","0"
0.84,0.85,0.47,0.73,0.16,0.37,0.19,0.71,0.52,0.8,0.32,0.54,0.7,0.5,0.43,0.46,0.62,0.43,0.458970394900712,2020,"Magic","Nikola Vucevic","C","0","0"
0.65,0.54,0.05,0.51,0.1,0.26,0.21,0.34,0.53,0.51,0.25,0.52,0.65,0.55,0.1,0.12,0.47,0.57,0.0961159508095207,2020,"Magic","Wendell Carter Jr.","C","0","0"
0.33,0.07,0.26,0.34,0.14,0.23,0.04,0.3,0.51,0.4,0.19,0.52,0.55,0.19,0.33,0.38,0.38,0.3,0.50292078181586,2020,"Magic","Otto Porter Jr.","SF","0","0"
0.15,0,0,0.3,0.11,0.15,0.21,0.13,0.68,0.35,0.13,0.71,0.65,0.35,0,0.21,0.32,0.28,0.00655398008198083,2020,"Magic","Donta Hall","PF","0","0"
0.66,0.09,0.12,0.1,0.16,0.25,0.06,0.2,0.52,0.28,0.14,0.5,0.3,0.17,0.52,0.58,0.32,0.21,0.0594615280958865,2020,"Magic","Jeff Teague","PG","0","0"
0.5,0.44,0.52,0.19,0.16,0.45,0.12,0.49,0.55,0.49,0.38,0.57,0.5,0.22,0.38,0.38,0.44,0.48,0.30271343275322,2020,"Magic","Evan Fournier","SG","0","0"
0.11,0,0.17,0.12,0.03,0.28,0.08,0.21,0.43,0.26,0.12,0.42,0.15,0.09,0.19,0.38,0.32,0.23,0.00775235621665164,2020,"Cavaliers","Yogi Ferrell","PG","0","0"
0.55,0.02,0.02,0.33,0.05,0.17,0.32,0.23,0.5,0.35,0.17,0.52,0.75,0.55,0.57,0.58,0.35,0.56,0.0740662395543486,2020,"Cavaliers","JaVale McGee","C","0","0"
0.35,0.33,0.31,0.3,0.2,0.42,0.16,0.3,0.5,0.4,0.28,0.52,0.55,0.28,0.76,0.71,0.29,0.38,0.225909163223097,2020,"Heat","Trevor Ariza","SF","0","0"
0.39,0.01,0.4,0.17,0.2,0.25,0.05,0.31,0.54,0.39,0.18,0.57,0.4,0.17,0.05,0.21,0.32,0.38,0.0405732218238056,2020,"Thunder","Ty Jerome","SG","0","0"
0.24,0,0.04,0.03,0.12,0.13,0.03,0.08,0.41,0.14,0.06,0.41,0.4,0.25,0,0.12,0.32,0.08,0.00784003667699339,2020,"Mavericks","Nate Hinton","SG","0","0"
0.71,0.68,0.28,0.21,0.15,0.42,0.11,0.38,0.5,0.4,0.29,0.5,0.4,0.2,0.24,0.38,0.35,0.46,0.191761314056156,2020,"Mavericks","Josh Richardson","SG","0","0"
0.79,0.8,0.54,0.5,0.16,0.39,0.15,0.81,0.54,0.83,0.5,0.55,0.5,0.35,0.1,0.12,0.88,0.52,0.142031132188481,2020,"Mavericks","Luka Doncic","PG","1","1"
0.46,0.06,0.02,0.13,0.13,0.17,0.02,0.09,0.45,0.2,0.12,0.47,0.4,0.2,0,0.04,0.21,0.18,0.0496435412130044,2020,"Mavericks","Josh Green","SG","0","0"
0.7,0.23,0.02,0.25,0.12,0.25,0.14,0.15,0.64,0.34,0.15,0.63,0.65,0.4,0.29,0.46,0.32,0.49,0.195542785508587,2020,"Mavericks","Dwight Powell","C","0","0"
0.21,0,0.01,0.07,0.08,0,0.02,0.05,0.35,0.13,0.06,0.34,0.5,0.28,0,0.17,0.32,0.07,0.00784003667699339,2020,"Mavericks","Tyler Bey","SF","0","0"
0.44,0.04,0.14,0.21,0.19,0.17,0.04,0.2,0.51,0.31,0.12,0.52,0.65,0.37,0.24,0.58,0.32,0.38,0.126151893603512,2020,"Heat","Nemanja Bjelica","PF","0","0"
0.12,0,0,0.03,0.23,0.18,0,0.05,0.29,0.13,0.06,0.31,0.25,0,0,0.08,0.18,0.04,0.0226841126140807,2020,"Mavericks","Tyrell Terry","PG","0","0"
0.74,0.01,0.18,0.05,0.19,0.23,0.03,0.21,0.5,0.24,0.17,0.51,0.15,0.12,0.33,0.38,0.32,0.21,0.0528788548563836,2020,"Mavericks","Trey Burke","PG","0","0"
0.72,0.73,0.37,0.34,0.16,0.35,0.11,0.28,0.56,0.43,0.22,0.6,0.5,0.3,0.19,0.38,0.35,0.49,0.0705350087713544,2020,"Mavericks","Dorian Finney-Smith","PF","0","0"
0.6,0.49,0.33,0.33,0.17,0.19,0.19,0.2,0.56,0.37,0.19,0.58,0.65,0.4,0.14,0.42,0.35,0.43,0.149546297540849,2020,"Mavericks","Maxi Kleber","PF","0","0"
0.51,0.52,0.42,0.55,0.1,0.19,0.37,0.59,0.54,0.66,0.3,0.55,0.9,0.4,0.19,0.29,0.59,0.58,0.520198405447048,2020,"Mavericks","Kristaps Porzingis","PF","0","0"
0.84,0.38,0.55,0.2,0.15,0.18,0.04,0.48,0.55,0.44,0.36,0.56,0.4,0.22,0.33,0.42,0.32,0.34,0.334935913648042,2020,"Mavericks","Tim Hardaway Jr.","SG","0","0"
0.82,0.15,0.22,0.21,0.23,0.21,0,0.35,0.57,0.45,0.28,0.59,0.2,0.15,0.1,0.25,0.41,0.33,0.0292877790205885,2020,"Mavericks","Jalen Brunson","PG","0","0"
0.68,0.01,0.25,0.2,0.19,0.27,0.04,0.18,0.59,0.32,0.18,0.61,0.4,0.25,0.14,0.38,0.26,0.33,0.0310345906081661,2020,"Warriors","Damion Lee","SG","0","0"
0.39,0.04,0.01,0.24,0.06,0.02,0.05,0.14,0.52,0.27,0.07,0.51,0.95,0.65,0.24,0.58,0.29,0.19,0.0617069318138691,2020,"Mavericks","Boban Marjanovic","C","0","0"
0.24,0.01,0.04,0.18,0.09,0.08,0.01,0.19,0.34,0.17,0.14,0.32,0.6,0.15,0,0.04,0.06,0.36,0.00784003667699339,2020,"Thunder","Josh Hall","SF","0","0"
0.51,0.39,0,0.56,0.02,0.29,0.3,0.26,0.53,0.47,0.19,0.54,0.85,0.42,0.05,0.08,0.38,0.45,0.0219805855051848,2020,"Thunder","Moses Brown","C","0","0"
0.62,0.63,0.41,0.23,0.09,0.35,0.1,0.47,0.48,0.37,0.35,0.48,0.3,0.28,0.05,0.12,0.41,0.53,0.0267120992874726,2020,"Thunder","Luguentz Dort","SG","0","0"
0.66,0.67,0.28,0.45,0.06,0.21,0.12,0.48,0.46,0.42,0.34,0.46,0.55,0.24,0.05,0.08,0.32,0.22,0.0422703313381126,2020,"Thunder","Darius Bazley","PF","0","0"
0.41,0,0.36,0.24,0.1,0.09,0.08,0.28,0.56,0.35,0.22,0.57,0.65,0.4,0.33,0.46,0.29,0.32,0.0402199928085827,2020,"Thunder","Mike Muscala","C","0","0"
0.78,0.6,0.3,0.2,0.12,0.35,0.05,0.35,0.45,0.33,0.16,0.45,0.35,0.07,0,0.04,0.29,0.4,0.0352227009414129,2020,"Thunder","Theo Maledon","PG","0","0"
0.6,0.1,0.15,0.25,0.17,0.23,0.15,0.16,0.52,0.31,0.16,0.55,0.5,0.3,0.14,0.46,0.35,0.34,0.0295524977362357,2020,"Suns","Torrey Craig","SF","0","0"
0.79,0.16,0.15,0.26,0.15,0.33,0.07,0.23,0.56,0.38,0.26,0.6,0.45,0.25,0.1,0.29,0.29,0.45,0.0352227009414129,2020,"Thunder","Kenrich Williams","PF","0","0"
0.73,0.41,0.1,0.35,0.07,0.34,0.17,0.27,0.51,0.39,0.2,0.52,0.55,0.35,0.05,0.17,0.29,0.55,0.0267120992874726,2020,"Thunder","Isaiah Roby","PF","0","0"
0.1,0.01,0.1,0.12,0.12,0.18,0.06,0.18,0.39,0.2,0.13,0.36,0.45,0.2,0.05,0.21,0.15,0.43,0.00375668030492418,2020,"Thunder","Charlie Brown Jr.","SG","0","0"
0.33,0.34,0.37,0.42,0.25,0.36,0.25,0.45,0.5,0.55,0.3,0.53,0.6,0.4,0.62,0.67,0.44,0.35,0.485454625773168,2020,"Thunder","Al Horford","C","0","0"
0.41,0.43,0.38,0.3,0.15,0.31,0.18,0.65,0.58,0.69,0.41,0.57,0.45,0.1,0.1,0.17,0.65,0.41,0.0730301764426181,2020,"Thunder","Shai Gilgeous-Alexander","SG","0","0"
0.21,0,0.18,0.08,0.2,0.29,0.08,0.1,0.64,0.24,0.03,0.64,0.45,0.32,0.24,0.5,0.32,0.15,0.123503470516267,2020,"Thunder","Darius Miller","SF","0","0"
0.63,0.2,0,0.28,0.09,0.16,0.22,0.14,0.6,0.33,0.12,0.64,0.75,0.4,0.24,0.38,0.32,0.51,0.0723006241628515,2020,"Mavericks","Willie Cauley-Stein","C","0","0"
0.11,0,0.04,0.25,0.31,0.32,0,0.26,0.51,0.38,0.13,0.49,0.55,0.36,0,0.29,0.29,0.18,0.0682462415393568,2020,"Thunder","Gabriel Deck","SF","0","0"
0.22,0,0,0.21,0.11,0.27,0.07,0.19,0.51,0.3,0.16,0.5,0.55,0.28,0.05,0.12,0.32,0.2,0.00219172710267074,2020,"Thunder","Jaylen Hoard","PF","0","0"
0.1,0,0.08,0.05,0.35,0.13,0,0.09,0.42,0.16,0.09,0.43,0.2,0.17,0.05,0.17,0.32,0.23,0.0034070178327921,2020,"Thunder","Justin Robinson","PG","0","0"
0.54,0.34,0.24,0.29,0.08,0.18,0.25,0.32,0.4,0.3,0.15,0.41,0.75,0.15,0,0,0.29,0.26,0.0522580644847333,2020,"Thunder","Aleksej Pokusevski","C","0","0"
0.17,0,0.01,0.11,0.04,0.03,0.11,0.05,0.6,0.19,0,0.62,0.55,0.37,0.05,0.25,0.32,0.33,0.0267120992874726,2020,"Heat","Chris Silva","PF","0","0"
0.4,0.04,0.2,0.14,0.13,0.18,0.02,0.24,0.48,0.26,0.19,0.48,0.55,0.3,0.14,0.29,0.32,0.19,0.0901269304331009,2020,"Bucks","Justin Jackson","SF","0","0"
0.73,0,0.05,0.11,0.19,0.29,0.05,0.19,0.45,0.27,0.12,0.41,0.3,0.25,0.1,0.54,0.32,0.32,0.0396367394201556,2020,"Hornets","Brad Wanamaker","PG","0","0"
0.76,0.48,0.19,0.27,0.26,0.65,0.13,0.31,0.52,0.47,0.36,0.53,0.4,0.12,0.24,0.42,0.35,0.25,0.158815778346208,2020,"Pistons","Delon Wright","PG","0","0"
0.62,0.11,0.1,0.33,0.1,0.32,0.12,0.37,0.5,0.41,0.32,0.51,0.4,0.21,0.1,0.17,0.38,0.54,0.0292877790205885,2020,"Pistons","Hamidou Diallo","SG","0","0"
0.6,0.04,0.19,0.16,0.21,0.4,0.1,0.46,0.51,0.46,0.3,0.51,0.25,0.2,0.52,0.58,0.56,0.23,0.135561317084802,2020,"Pistons","Derrick Rose","PG","0","0"
0.76,0.16,0.13,0.16,0.2,0.39,0.08,0.25,0.51,0.36,0.21,0.52,0.3,0.2,0.43,0.46,0.32,0.45,0.222377932440103,2020,"Pistons","Cory Joseph","PG","0","0"
0.27,0.11,0.15,0.15,0.23,0.4,0.17,0.23,0.45,0.32,0.14,0.45,0.25,0.22,0.14,0.17,0.24,0.34,0.100315237488196,2020,"Pistons","Dennis Smith Jr.","PG","0","0"
0.06,0.01,0,0.25,0.13,0.2,0.23,0.13,0.3,0.24,0.06,0.29,0.55,0.28,0.14,0.29,0.32,0.24,0.0103693336937747,2020,"Wizards","Jordan Bell","C","0","0"
0.01,0,0.09,0.41,0.08,0,0.27,0.27,0.38,0.31,0,0.39,0.6,0.4,0.19,0.21,0.29,0.31,0.0321152708208398,2020,"Spurs","Marquese Chriss","PF","0","0"
0.61,0.09,0.36,0.11,0.15,0.21,0.05,0.35,0.54,0.35,0.23,0.54,0.35,0.17,0.05,0.12,0.35,0.36,0.0363399823611522,2020,"Warriors","Jordan Poole","SG","0","0"
0.61,0.15,0.11,0.22,0.14,0.33,0.22,0.24,0.48,0.33,0.14,0.5,0.5,0.4,0.52,0.62,0.26,0.51,0.283240460600399,2020,"Pelicans","James Johnson","PF","0","0"
0.8,0.22,0.21,0.21,0.1,0.42,0.13,0.22,0.52,0.32,0.18,0.54,0.35,0.17,0.38,0.54,0.29,0.49,0.0408734470649758,2020,"Warriors","Kent Bazemore","SG","0","0"
0.46,0.33,0.06,0.36,0.03,0.11,0.25,0.36,0.51,0.41,0.31,0.54,0.75,0.4,0,0.04,0.38,0.65,0.154052854266106,2020,"Warriors","James Wiseman","C","0","0"
0.52,0,0.28,0.09,0.11,0.1,0.02,0.22,0.52,0.25,0.24,0.52,0.3,0.2,0.67,0.75,0.32,0.26,0.229682283314727,2020,"Pelicans","JJ Redick","SG","0","0"
0.54,0.05,0.1,0.17,0.28,0.12,0.02,0.12,0.4,0.21,0.07,0.4,0.6,0.38,0.05,0.46,0.32,0.27,0.0687241230012194,2020,"Pelicans","Nicolo Melli","PF","0","0"
0.73,0.41,0.01,0.33,0.25,0.14,0.1,0.12,0.53,0.34,0.11,0.56,0.6,0.31,0.24,0.25,0.26,0.46,0.085038285625575,2020,"Warriors","Kevon Looney","PF","0","0"
0.72,0.07,0.27,0.06,0.13,0.08,0.05,0.16,0.57,0.22,0.13,0.61,0.3,0.12,0.05,0.33,0.24,0.19,0.0267120992874726,2020,"Warriors","Mychal Mulder","PG","0","0"
0.63,0.2,0.13,0.28,0.19,0.31,0.13,0.14,0.63,0.38,0.21,0.67,0.45,0.24,0.05,0.38,0.32,0.44,0.0165771491295089,2020,"Warriors","Juan Toscano-Anderson","SF","0","0"
