"year","name","full_name","primary_position","games_played","games_started","three_points_made","rebounds","assists_turnover_ratio","steals","blocks","true_shooting_att","true_shooting_pct","efficiency","points_off_turnovers","effective_fg_pct","height","weight","experience","All_Nba","All_Nba_team","age","Ratings_2k","total_fouls","Salary_pct","SalaryLabel"
2020,"Raptors","Alex Len","C",64,42,12.72,4.06,0.91,0.31,1,5.14,64.19,9.55,0.94,63.13,84,250,7,0,0,27,76,2.03,3.63812351108668,"below average"
2020,"Raptors","Terence Davis","SG",61,4,160.43,2.52,1.31,0.72,0.23,7.87,55.16,8.1,1.54,53.23,76,201,1,0,0,23,74,1.62,1.39085669781931,"below average"
2020,"Celtics","Javonte Green","SG",41,2,24.49,1.73,0.91,0.68,0.15,2.92,60.64,4.63,0.93,56.04,76,205,1,0,0,27,72,1.1,1.39085669781931,"below average"
2020,"Cavaliers","Dante Exum","PG",6,3,33,2.83,1.86,0.67,0.33,4.48,42.8,5.83,1.5,42.3,77,214,5,0,0,25,75,1.5,8.79604178119846,"average"
2020,"Nuggets","Shaquille Harrison","SG",34,0,9,1.41,2.23,0.5,0.14,2.58,40.3,2.97,0.36,33.55,79,190,4,0,0,27,75,0.97,0.838416712479384,"below average"
2020,"76ers","Vincent Poirier","C",10,0,0,1.4,0.5,0,0.3,1.46,27.3,1,0,25,84,235,1,0,0,26,75,0.8,2.39985981308411,"below average"
2020,"Raptors","Gary Trent Jr.","SG",58,38,284.45,2.62,1.86,0.96,0.18,14.34,53.56,11.3,2.45,51.51,77,209,2,0,0,21,75,1.61,1.52451988271944,"below average"
2020,"Raptors","Norman Powell","SG",69,58,247.74,3.12,1.09,1.19,0.26,15.03,61.8,15.84,2.99,56.91,75,215,5,0,0,27,80,2.39,9.9559758108851,"average"
2020,"Rockets","DaQuan Jeffries","SG",31,5,64.68,2.29,1.56,0.49,0.32,3.99,51.56,5.16,0.22,50,77,230,1,0,0,23,75,1.58,1.3246261682243,"below average"
2020,"Rockets","Kelly Olynyk","C",70,62,179.77,6.98,1.62,1.13,0.6,11.06,59.72,17.74,1.64,56.69,83,240,7,0,0,29,78,2.97,11.7460601062855,"star"
2020,"Rockets","D.J. Wilson","PF",35,1,85.63,3.2,0.99,0.31,0.45,5.11,50.84,6.14,0.6,49.33,82,231,3,0,0,24,75,1.26,4.16738134506139,"average"
2020,"Rockets","D.J. Augustin","PG",57,12,145.33,1.65,2.99,0.49,0.02,6.74,56.38,8.19,1.16,51.07,71,183,12,0,0,32,73,1.02,6.1083626534726,"average"
2020,"Rockets","Avery Bradley","SG",27,6,122.22,2.11,1.64,0.78,0.11,6.58,48.23,6,0.82,46.76,75,180,10,0,0,29,75,2.08,5.16309327469305,"average"
2020,"Rockets","DeMarcus Cousins","C",41,11,114.63,6.41,1.19,0.83,0.59,8.31,54.46,12.24,1.41,51.19,82,270,9,0,0,30,75,2.78,2.79625435220817,"below average"
2020,"Rockets","P.J. Tucker","SF",52,33,76.69,3.93,1.72,0.75,0.38,3.64,51.5,6.91,0.56,49.36,77,245,9,0,0,35,74,2.42,7.30212296133407,"average"
2020,"Bulls","Daniel Gafford","PF",54,11,0,4.28,0.71,0.48,1.39,5.05,69.83,10.98,1,68.62,82,234,1,0,0,22,78,1.85,1.39085669781931,"below average"
2020,"Bulls","Troy Brown Jr.","SF",34,0,65.09,3.08,1.5,0.29,0.17,4.5,52.64,5.94,0.89,50.67,78,215,2,0,0,21,71,1.44,3.09037932930181,"below average"
2020,"Bulls","Chandler Hutchison","SF",25,1,32,3.12,0.85,0.48,0.2,4.56,45.2,5.24,0.32,40.32,78,210,2,0,0,24,71,1.32,2.23881253435954,"below average"
2020,"Grizzlies","Gorgui Dieng","C",38,1,79.32,3.68,1.56,0.68,0.43,5.07,66.77,9.71,0.97,61.07,82,250,7,0,0,30,74,1.53,16.1147956752795,"star"
2020,"Cavaliers","Kevin Porter Jr.","SG",26,23,192,3.81,1.8,0.73,0.31,15.71,52.8,15.15,2.85,49.3,76,203,1,0,0,20,77,2.35,1.57410756826095,"below average"
2020,"Nuggets","Austin Rivers","SG",36,7,152.58,2.28,2.28,0.83,0.05,7.18,55.04,8.17,1.75,53.63,76,200,8,0,0,28,74,1.77,3.60000824628917,"below average"
2020,"Raptors","Rodney Hood","SG",55,5,61.98,1.87,1.42,0.44,0.13,4.95,45.58,4.12,0.8,42.72,80,208,6,0,0,27,72,1.34,9.20601979109401,"average"
2020,"Cavaliers","Mfiondu Kabengele","PF",39,0,33,1.54,1.04,0.21,0.34,2.51,45.07,3.02,0.36,40.8,81,250,1,0,0,23,70,0.92,2.22865402235661,"below average"
2020,"Lakers","Damian Jones","C",39,10,2.62,3.1,0.98,0.28,0.75,3.3,68.87,7.64,0.57,66.19,83,245,4,0,0,25,71,1.98,1.36273043796958,"below average"
2020,"Nets","James Harden","SG",44,43,275.36,7.91,2.69,1.21,0.75,19.91,61.79,31.32,3.14,54.85,77,220,11,0,0,31,94,2.34,37.8,"superstar"
2020,"Lakers","Andre Drummond","C",46,46,0,11.98,0.75,1.37,1.06,14.4,52.47,20.61,2.48,50,82,279,8,0,0,27,79,3.41,26.3439380612058,"superstar"
2020,"Lakers","Ben McLemore","SG",53,5,183.09,1.89,0.92,0.44,0.17,7.33,52.34,5.49,1.34,50.34,75,195,7,0,0,27,71,1.66,2.65130108118014,"below average"
2020,"Nets","Norvel Pelle","C",13,0,0,1.46,0,0.08,0.69,1.36,62.4,3,0,59.33,82,231,1,0,0,27,75,1.07,0.929911123327836,"below average"
2020,"Nets","Caris LeVert","SG",47,39,178.53,4.55,2.41,1.4,0.64,19,53.01,19.41,3.47,49.22,78,205,4,0,0,26,82,2.34,14.846714311893,"star"
2020,"Nets","Jarrett Allen","C",63,45,9.71,10.02,1.06,0.51,1.43,9.67,66.44,20.56,1.21,62.76,83,243,3,0,0,22,82,1.57,3.58246472420744,"below average"
2020,"Cavaliers","Brodric Thomas","SG",32,1,50.38,1.66,1.39,0.47,0.31,4.01,48.81,3.96,1.03,43.05,77,185,0,0,0,23,75,1.25,0.377681876488913,"below average"
2020,"Nets","Taurean Prince","PF",41,10,151.15,3.46,1.55,0.68,0.56,8.79,54.17,9.85,1.56,49.51,79,218,4,0,0,26,74,1.83,11.2241158145501,"star"
2020,"Nets","LaMarcus Aldridge","PF",26,23,119.58,4.54,1.81,0.42,1.12,12.18,55.77,14.23,1.35,52.67,83,250,14,0,0,35,79,1.8,16.1520432472054,"star"
2020,"Nets","Tyler Cook","PF",32,1,3.5,2.97,0.91,0.25,0.06,3.7,62.52,6.4,0.62,64.1,80,255,1,0,0,23,75,1.09,0.635093457943925,"below average"
2020,"Nets","Blake Griffin","PF",46,30,152.04,4.89,2.23,0.69,0.33,10.05,55.83,12.78,1.35,52.14,82,250,10,0,0,31,78,2.45,31.0612433571559,"superstar"
2020,"Magic","Khem Birch","C",67,22,19.06,5.77,2.13,0.72,0.74,6.52,53.94,11.69,1.39,49.39,81,233,3,0,0,28,76,1.69,2.75929906542056,"below average"
2020,"Magic","Moritz Wagner","C",45,24,68.73,3.24,1.2,0.58,0.4,5.94,55.27,8.13,0.95,50.41,83,245,2,0,0,23,74,2.47,2.18427249404435,"below average"
2020,"Nets","Rodions Kurucs","SF",21,0,28.48,1.1,0.47,0.43,0.19,1.61,47.58,2,0.09,46.24,81,228,2,0,0,22,75,0.76,1.63107201759208,"below average"
2020,"Magic","Al-Farouq Aminu","SF",23,14,34.74,4.78,1.03,0.83,0.39,4.73,45.25,7.74,0.44,39.34,80,220,10,0,0,30,71,1.26,8.90681693238043,"average"
2020,"Lakers","Quinn Cook","PG",23,0,47.74,0.74,2.15,0.17,0.04,3.11,55.79,3,0.39,53.3,73,180,3,0,0,27,75,0.44,1.81569452079897,"below average"
2020,"Magic","Ignas Brazdeikis","SF",13,0,84.92,3.46,1.2,0.31,0.23,6.86,48.86,7.38,1.38,31.57,78,221,1,0,0,21,69,1.77,1.54509345794393,"below average"
2020,"Magic","Aaron Gordon","PF",50,50,118,5.68,1.72,0.66,0.68,11.29,55.05,14.26,1.64,52.5,80,235,6,0,0,25,78,1.82,16.6175224482316,"star"
2020,"Cavaliers","Isaiah Hartenstein","C",46,2,4.52,3.93,1.07,0.42,0.85,4.39,56.98,8.35,0.87,54.08,84,250,2,0,0,22,75,2.28,1.48484881803189,"below average"
2020,"Magic","Gary Clark","SF",39,11,79.87,2.95,1.58,0.33,0.18,3.5,39.4,4.46,0.51,38.05,78,225,2,0,0,25,75,0.9,1.8494209272494,"below average"
2020,"Magic","R.J. Hampton","PG",51,1,53.14,3.51,1.51,0.41,0.2,6.85,50.07,7.73,1.25,47.02,76,175,0,0,0,19,73,1.2,2.00978559648158,"below average"
2020,"Magic","Gary Harris","SG",39,38,122.92,2.02,2.14,0.72,0.28,9.73,51.37,8.36,1.64,47.28,76,210,6,0,0,26,73,1.82,17.9684020524098,"star"
2020,"Magic","Sindarius Thornwell","SG",21,1,33,0.86,2.56,0.62,0.09,2.36,40.33,2.53,0.38,40.33,76,215,3,0,0,25,75,0.8,1.13238867509621,"below average"
2020,"Magic","Nikola Vucevic","C",70,70,251.51,11.67,2.14,0.92,0.69,20.93,55.94,27.96,1.95,54.02,83,260,9,0,0,29,85,2.09,23.8226131574125,"superstar"
2020,"Magic","Wendell Carter Jr.","C",54,44,27.85,8.2,1.33,0.65,0.78,9.92,56.62,16.24,1.48,52.07,82,270,2,0,0,21,80,2.78,4.99252336448598,"average"
2020,"Magic","Otto Porter Jr.","SF",28,6,139.25,5.43,1.79,0.57,0.14,8.77,55.26,12.07,1.14,51.84,80,198,7,0,0,27,77,1.46,26.1033892248488,"superstar"
2020,"Magic","Donta Hall","PF",13,0,0,4.77,1.38,0.38,0.77,3.84,73.1,10.15,0.77,71.4,82,230,0,0,0,23,75,1.38,0.344764522631482,"below average"
2020,"Magic","Jeff Teague","PG",55,7,65.31,1.6,2.06,0.61,0.22,6,56.34,7.2,0.87,49.81,75,195,11,0,0,32,75,1.02,3.09036650174088,"below average"
2020,"Magic","Evan Fournier","SG",42,36,278.71,3.04,2.07,1.12,0.46,14.32,59.64,15.74,2.28,56.61,79,205,8,0,0,27,79,2.34,15.7137621403702,"star"
2020,"Cavaliers","Yogi Ferrell","PG",10,0,90,1.9,0.33,0.7,0.3,6.1,46.52,6.5,0.7,42.4,72,178,4,0,0,27,75,1.1,0.406953454278908,"below average"
2020,"Cavaliers","JaVale McGee","C",46,2,10.76,5.2,0.64,0.41,1.17,6.77,53.82,10.15,1,51.75,84,270,12,0,0,32,76,2.73,3.84826827927433,"below average"
2020,"Heat","Trevor Ariza","SF",30,27,167,4.8,2.62,1.03,0.6,8.68,54.2,11.9,1.7,51.5,80,215,16,0,0,35,74,1.86,11.7280557082646,"star"
2020,"Thunder","Ty Jerome","SG",33,1,215,2.76,2.55,0.61,0.18,9.15,58.5,11.39,1.09,57,77,195,1,0,0,23,75,1.85,2.11017042330951,"below average"
2020,"Mavericks","Nate Hinton","SG",21,0,19,0.43,1.6,0.33,0.1,2.21,44.2,1.52,0.38,40.5,77,210,0,0,0,21,75,0.38,0.411503573391974,"below average"
2020,"Mavericks","Josh Richardson","SG",59,56,149,3.31,1.94,1.03,0.41,11.28,53.7,11.97,1.73,49.8,77,200,5,0,0,27,76,2.23,9.9559758108851,"average"
2020,"Mavericks","Luka Doncic","PG",66,66,291,7.98,2.02,0.97,0.55,23.61,58.7,28.97,3,55,79,230,2,1,1,21,94,2.55,7.37526113249038,"average"
2020,"Mavericks","Josh Green","SG",39,5,10,2,1.65,0.41,0.08,2.64,49,3.79,0.72,47.3,77,200,0,0,0,19,71,0.9,2.58086860912589,"below average"
2020,"Mavericks","Dwight Powell","C",58,19,9,4.03,1.58,0.62,0.52,4.29,68.8,9.72,0.9,63.1,82,240,6,0,0,29,75,2.38,10.1522127542606,"star"
2020,"Mavericks","Tyler Bey","SF",18,0,6,1.06,1,0,0.06,1.34,37.2,1.17,0.33,34.1,79,215,0,0,0,22,75,0.33,0.411503573391974,"below average"
2020,"Heat","Nemanja Bjelica","PF",37,3,72.73,3.43,2.42,0.41,0.14,5.9,55.35,8.22,0.73,52.47,82,234,5,0,0,32,75,1.87,6.55121861828844,"average"
2020,"Mavericks","Tyrell Terry","PG",11,0,0,0.55,3,0.45,0,1.57,31.8,1.18,0.36,31.3,74,160,0,0,0,20,70,0.18,1.1818270111783,"below average"
2020,"Mavericks","Trey Burke","PG",62,1,94,0.87,2.45,0.58,0.11,6.1,54.4,5.61,1.02,51,72,185,7,0,0,27,75,1.03,2.74876305662452,"below average"
2020,"Mavericks","Dorian Finney-Smith","PF",60,60,198,5.43,2.13,0.87,0.42,8.07,60.9,13.18,1.32,60,79,220,4,0,0,27,76,2.37,3.66501740883269,"below average"
2020,"Mavericks","Maxi Kleber","PF",50,40,174,5.2,2.27,0.48,0.7,5.83,60.6,10.96,1.12,58,82,240,3,0,0,28,76,2.1,7.76525563496427,"average"
2020,"Mavericks","Kristaps Porzingis","PF",43,43,226,8.86,1.33,0.47,1.35,17.3,58.2,22.4,1.77,54.7,87,240,4,0,0,25,84,2.81,27,"superstar"
2020,"Mavericks","Tim Hardaway Jr.","SG",70,31,296,3.27,1.97,0.44,0.16,14.11,58.9,13.71,2.16,56,77,205,7,0,0,28,75,1.66,17.3859263331501,"star"
2020,"Mavericks","Jalen Brunson","PG",68,12,119,3.4,2.99,0.51,0.01,10.2,61.8,14.01,1.66,58.8,73,190,2,0,0,24,78,1.6,1.52451988271944,"below average"
2020,"Warriors","Damion Lee","SG",57,1,135,3.16,2.43,0.67,0.14,5.15,63.6,8.63,1.09,60.8,77,210,3,0,0,27,73,1.6,1.61516950705516,"below average"
2020,"Mavericks","Boban Marjanovic","C",33,3,3,3.88,0.83,0.06,0.18,4.2,56.2,6.76,0.42,51.2,88,290,5,0,0,32,74,0.91,3.20689023272861,"below average"
2020,"Thunder","Josh Hall","SF",21,1,19,2.81,1.12,0.19,0.05,5.64,36.3,2.95,0.81,32.3,81,190,0,0,0,19,66,1.76,0.411503573391974,"below average"
2020,"Thunder","Moses Brown","C",43,32,0,8.91,0.23,0.72,1.09,7.52,57.2,14.6,1.16,54.5,86,245,1,0,0,20,77,2.21,1.14531794026022,"below average"
2020,"Thunder","Luguentz Dort","SG",52,52,217,3.63,1.11,0.87,0.37,13.68,51.3,10.71,2.12,47.5,75,215,1,0,0,21,78,2.6,1.39085669781931,"below average"
2020,"Thunder","Darius Bazley","PF",55,55,151,7.2,0.81,0.53,0.45,13.97,49.1,12.93,2.05,45.6,80,208,1,0,0,20,75,1.09,2.19824079164376,"below average"
2020,"Thunder","Mike Muscala","C",35,0,194,3.77,1.33,0.23,0.31,8.08,59.9,9.89,1.34,57.3,82,240,7,0,0,29,74,1.54,2.09183983873923,"below average"
2020,"Thunder","Theo Maledon","PG",65,49,162,3.25,1.61,0.86,0.17,10.36,48.9,9.23,0.98,45.4,76,175,0,0,0,19,74,1.94,1.83250870441635,"below average"
2020,"Suns","Torrey Craig","SF",50,8,77.92,3.94,2.21,0.56,0.54,4.73,55.87,8.54,0.98,54.84,79,221,3,0,0,29,76,1.68,1.5382572842221,"below average"
2020,"Thunder","Kenrich Williams","PF",66,13,79,4.14,2,0.83,0.26,6.65,59.9,11.03,1.59,59.6,78,210,2,0,0,25,74,2.19,1.83250870441635,"below average"
2020,"Thunder","Isaiah Roby","PF",61,34,52,5.59,0.95,0.85,0.61,7.88,55.5,11.56,1.21,52,80,230,1,0,0,22,74,2.68,1.39085669781931,"below average"
2020,"Thunder","Charlie Brown Jr.","SG",9,1,56,1.89,1.5,0.44,0.22,5.27,42.2,3.89,0.78,36,78,199,1,0,0,23,69,2.11,0.199600513102437,"below average"
2020,"Thunder","Al Horford","C",28,28,200,6.71,3.24,0.89,0.93,13.2,53.8,17.86,1.82,52.8,81,240,13,0,0,34,79,1.71,25.1969946857248,"superstar"
2020,"Thunder","Shai Gilgeous-Alexander","SG",35,35,203,4.74,1.95,0.77,0.66,19.02,62.3,23.57,2.46,57.1,78,180,2,0,0,22,86,2,3.79450247388675,"below average"
2020,"Thunder","Darius Miller","SF",18,0,94,1.33,2.63,0.72,0.28,2.96,68.5,5.67,0.17,63.5,78,225,5,0,0,30,75,0.72,6.41378046545721,"average"
2020,"Mavericks","Willie Cauley-Stein","C",53,16,2,4.45,1.21,0.4,0.81,4.08,64.7,9.25,0.75,63.5,84,240,5,0,0,27,75,2.47,3.75664284405351,"below average"
2020,"Thunder","Gabriel Deck","SF",10,0,20,4,4,0.8,0,7.67,54.8,11.1,0.8,49.3,80,232,0,0,0,25,74,0.9,3.54624335715595,"below average"
2020,"Thunder","Jaylen Hoard","PF",19,0,0,3.42,1.41,0.68,0.26,5.58,54.7,7.84,0.95,50,80,216,1,0,0,21,75,1,0.118388308594466,"below average"
2020,"Thunder","Justin Robinson","PG",9,0,44,0.78,4.5,0.33,0,2.58,45.3,2.44,0.56,42.9,73,195,1,0,0,22,75,1.11,0.181455011911307,"below average"
2020,"Thunder","Aleksej Pokusevski","C",45,28,129,4.71,0.98,0.44,0.93,9.48,43,7.98,0.91,41.2,84,190,0,0,0,18,74,1.29,2.71654755360088,"below average"
2020,"Heat","Chris Silva","PF",15,0,6.6,1.8,0.49,0.07,0.4,1.51,64.98,3.47,0,62.49,80,234,1,0,0,24,75,1.6,1.39085669781931,"below average"
2020,"Bucks","Justin Jackson","SF",34,3,105.85,2.26,1.63,0.44,0.06,6.98,51.71,6.5,1.12,48.48,80,220,3,0,0,25,75,0.94,4.68172713945391,"average"
2020,"Hornets","Brad Wanamaker","PG",61,0,26.15,1.72,2.51,0.71,0.18,5.63,48.6,6.61,0.7,40.8,75,210,2,0,0,31,75,1.57,2.06157229246839,"below average"
2020,"Pistons","Delon Wright","PG",63,39,101.43,4.27,3.34,1.6,0.48,9.1,56.24,14.87,2.15,52.51,77,185,5,0,0,28,76,1.21,8.24628916987356,"average"
2020,"Pistons","Hamidou Diallo","SG",52,9,54.15,5.23,1.31,0.79,0.46,10.73,54.1,12.46,1.89,50.66,77,202,2,0,0,22,77,2.65,1.52451988271944,"below average"
2020,"Pistons","Derrick Rose","PG",50,3,100.3,2.6,2.74,0.98,0.38,13.34,55.06,14.44,1.78,51.05,74,200,11,0,0,32,83,1.14,7.03951438519333,"average"
2020,"Pistons","Cory Joseph","PG",63,13,71.21,2.52,2.62,0.97,0.28,7.37,55.03,10.27,1.26,51.78,75,200,9,0,0,29,75,2.22,11.544804837823,"star"
2020,"Pistons","Dennis Smith Jr.","PG",23,9,82.61,2.39,2.97,1,0.61,6.8,48.47,8.83,0.83,44.78,74,205,3,0,0,22,72,1.65,5.21044255085212,"average"
2020,"Wizards","Jordan Bell","C",6,1,0,4,1.73,0.5,0.83,3.81,32.07,5.67,0.33,29.17,80,216,3,0,0,25,75,1.17,0.542759758108851,"below average"
2020,"Spurs","Marquese Chriss","PF",2,0,50,6.5,1,0,1,7.88,41.2,8.5,0,39.3,81,240,4,0,0,23,74,1.5,1.67125068719076,"below average"
2020,"Warriors","Jordan Poole","SG",51,7,190,1.8,1.94,0.51,0.18,10.32,58.1,9.88,1.39,53.5,76,194,1,0,0,21,76,1.75,1.89048927982408,"below average"
2020,"Pelicans","James Johnson","PF",51,12,61.06,3.47,1.79,0.83,0.82,7.07,51.39,9.02,0.86,49.85,79,240,11,0,0,33,73,2.49,14.7032252153198,"star"
2020,"Warriors","Kent Bazemore","SG",67,18,112,3.42,1.32,1.03,0.49,6.36,56.4,8.93,1.06,54.5,76,195,8,0,0,31,74,2.4,2.12575041231446,"below average"
2020,"Warriors","James Wiseman","C",39,27,31,5.79,0.43,0.28,0.92,10.41,55.2,12.26,1.87,53.5,84,240,0,0,0,19,77,3.15,7.99912039582188,"average"
2020,"Pelicans","JJ Redick","SG",44,0,150.23,1.46,1.42,0.25,0.07,6.59,55.76,5.82,1.46,51.83,75,200,14,0,0,36,75,1.25,11.9238592633315,"star"
2020,"Pelicans","Nicolo Melli","PF",45,4,51.42,2.71,3.69,0.31,0.07,3.38,42.78,4.53,0.44,39.68,81,236,1,0,0,29,75,1.31,3.57104269745281,"below average"
2020,"Warriors","Kevon Looney","PF",61,34,7,5.28,3.22,0.34,0.36,3.58,57.5,9.7,0.67,55.8,81,222,5,0,0,24,73,2.25,4.4176553051127,"average"
2020,"Warriors","Mychal Mulder","PG",60,6,142,1,1.63,0.2,0.2,4.58,61.3,4.62,0.77,60.9,75,184,1,0,0,26,72,0.93,1.39085669781931,"below average"
2020,"Warriors","Juan Toscano-Anderson","SF",53,16,70,4.43,2.46,0.77,0.49,4.2,67.6,11.23,1.25,66.7,78,209,1,0,0,27,75,2.15,0.864910207073484,"below average"
2020,"Warriors","Alen Smailagic","PF",15,1,27,1.07,0.8,0.2,0.33,1.98,47.2,2.07,0.13,48.1,82,215,1,0,0,20,75,0.8,1.39085669781931,"below average"
2020,"Warriors","Nico Mannion","PG",30,1,73,1.53,2.26,0.53,0.03,4.21,48.7,4.83,0.63,43.9,74,190,0,0,0,19,75,0.97,0.411503573391974,"below average"
2020,"Warriors","Gary Payton II","PG",10,0,20,1.1,1,0.6,0.1,1.48,84.7,3.9,0.7,84.6,75,190,2,0,0,27,75,0.8,0.228938977460143,"below average"
2020,"Warriors","Stephen Curry","PG",63,63,535,5.48,1.7,1.22,0.13,24.43,65.5,29.44,4.67,60.5,75,185,11,1,1,32,96,1.91,39.4047663551402,"superstar"
2020,"Warriors","Kelly Oubre Jr.","SF",55,50,164,5.98,1.04,1.04,0.76,14.58,52.9,14.91,2.35,50.1,79,203,5,0,0,24,77,2.25,13.1711563129925,"star"
2020,"Hornets","Grant Riller","PG",7,0,29,0.14,3,0.14,0,1.71,75,2.57,0.43,75,74,190,0,0,0,23,69,0,0.411503573391974,"below average"
2020,"Clippers","Rajon Rondo","PG",45,3,80.2,2.45,2.5,0.82,0.09,4.95,53.04,8.71,0.85,51.66,73,180,14,0,0,34,76,1.29,6.8719076415613,"average"
2020,"76ers","Anthony Tolliver","PF",11,0,36,0.91,0.67,0.27,0.18,1.79,43.3,1.55,0.45,35.3,80,240,12,0,0,35,75,0.64,0.563347993402969,"below average"
2020,"Hawks","Clint Capela","C",63,63,0,14.33,0.67,0.7,2.05,12.62,60.1,25.86,1.84,59.4,82,240,6,0,0,26,86,2.32,16.4925783397471,"star"
2020,"Nuggets","PJ Dozier","SG",50,6,94,3.64,2,0.62,0.44,7.68,50.1,8.7,1.26,48.3,78,205,3,0,0,23,72,1.72,1.61516950705516,"below average"
2020,"Pacers","Malcolm Brogdon","PG",56,56,259,5.25,2.86,0.88,0.27,18.89,56.1,21.39,2.66,52.7,77,229,4,0,0,27,82,1.96,18.9664650907092,"star"
2020,"Celtics","Aaron Nesmith","SF",46,1,87,2.76,1,0.33,0.2,4.14,57.3,5.72,0.7,55.1,77,215,0,0,0,20,72,1.89,3.16877405167675,"below average"
2020,"Celtics","Grant Williams","PF",63,9,76,2.83,1.14,0.51,0.38,4.28,54.6,5.97,0.89,53.4,78,236,1,0,0,21,70,2.6,2.28949972512369,"below average"
2020,"Celtics","Tristan Thompson","PF",54,43,0,8.13,1.08,0.44,0.61,7.01,54,13.04,0.93,51.8,81,254,9,0,0,29,77,2.24,8.48268279274327,"average"
2020,"Celtics","Tacko Fall","C",19,0,0,2.74,0.5,0.05,1.05,1.87,66,5.21,0.47,72.4,89,311,1,0,0,24,71,1.16,0.599160711013377,"below average"
2020,"Celtics","Payton Pritchard","SG",66,4,155,2.39,2.26,0.56,0.14,6.63,58.2,8.21,1.27,56.2,73,195,0,0,0,22,76,1.58,1.8653106102254,"below average"
2020,"Lakers","Markieff Morris","PF",61,27,107,4.36,1.35,0.36,0.31,6.56,50.9,8.1,0.87,49.1,81,245,9,0,0,31,72,1.85,2.13633223382811,"below average"
2020,"Pacers","T.J. McConnell","PG",69,3,22,3.71,3.38,1.86,0.33,7.41,58.3,15.84,1.43,57.4,73,190,5,0,0,28,78,1.65,3.20689023272861,"below average"
2020,"Celtics","Romeo Langford","SG",18,4,28,1.94,1.3,0.33,0.28,3.57,43.6,3.56,0.22,39.8,76,216,1,0,0,20,69,1.33,3.32710280373832,"below average"
2020,"Pacers","Amida Brimah","C",5,0,0,1.6,0.25,0,1,1.86,69.7,4,0,62.5,82,230,0,0,0,26,75,0.8,0.112750595565329,"below average"
2020,"Pacers","Jalen Lecque","SG",4,0,0,1.25,0,0,0,2.58,24.2,1,0,11.1,76,185,1,0,0,20,75,0,1.39085669781931,"below average"
2020,"Pacers","Edmond Sumner","SG",53,24,66,1.77,0.96,0.62,0.19,6.01,62.6,7.26,1.62,58.7,76,196,3,0,0,24,75,1.66,1.97910940076965,"below average"
2020,"Pacers","Brian Bowen II","SF",6,0,0,0.5,0,0,0,0.74,33.8,0.5,0,25,78,190,1,0,0,22,75,0.17,0.343889499725124,"below average"
2020,"Pacers","Jeremy Lamb","SG",36,8,144,3.64,2.41,0.94,0.64,8.58,58.7,11.72,1.33,52.9,77,180,8,0,0,28,78,2,9.62067069818582,"average"
2020,"Pacers","Kelan Martin","SF",35,0,69,2.23,1.06,0.29,0.29,4.07,55.1,5.11,1.29,53.6,77,230,1,0,0,25,72,1,1.3246261682243,"below average"
2020,"Celtics","Jayson Tatum","SF",64,64,292,7.38,1.61,1.17,0.48,22.93,57.6,25.27,5,53,80,210,3,0,0,22,90,2.01,9.06827927432655,"average"
2020,"Nets","Iman Shumpert","SG",2,0,0,0.5,0,0.5,0,2,25,0,0,25,77,212,8,0,0,30,75,0,0.73579256001466,"below average"
2020,"Nets","Kyrie Irving","PG",54,54,281,4.76,2.49,1.41,0.69,21.89,61.4,27.06,2.7,57.6,74,195,9,1,3,28,91,2.7,30.8987080813634,"superstar"
2020,"Nets","Jeff Green","PF",68,38,151,3.87,2,0.53,0.4,8.84,62.4,12.13,1.57,59,80,235,12,0,0,34,76,1.79,2.34996609858897,"below average"
2020,"Nets","Mike James","PG",13,1,85,2.46,2.7,0.46,0.08,7.99,48.1,8.38,0.77,42.9,73,189,1,0,0,30,75,0.77,0.217746014293568,"below average"
2020,"Nets","Chris Chiozza","PG",22,1,59,1.09,4.06,0.32,0.27,4.34,46.1,5.14,0.68,42.6,71,175,2,0,0,24,72,0.86,0.411503573391974,"below average"
2020,"Nets","Reggie Perry","PF",26,0,15,2.81,0.93,0.23,0.23,3.22,46.6,4.35,0.46,43.6,80,250,0,0,0,20,75,1.54,0.448183983873923,"below average"
2020,"Nets","Tyler Johnson","PG",39,3,123,1.97,2.76,0.36,0,4.93,54.6,5.56,0.46,52.5,75,186,6,0,0,28,75,1.13,1.85870808136339,"below average"
2020,"Celtics","Carsen Edwards","SG",31,1,58,0.84,2,0.23,0.03,3.77,52.7,3.16,0.48,50.5,71,200,1,0,0,22,70,0.81,1.39085669781931,"below average"
2020,"Nets","Spencer Dinwiddie","PG",3,3,67,4.33,1.8,0.67,0.33,6.21,53.6,10,1.67,43.8,77,215,6,0,0,27,82,1.33,10.4948213304013,"star"
2020,"Nets","Joe Harris","SG",69,65,306,3.59,2.1,0.67,0.2,10.65,66.3,14.29,1.9,65.4,78,220,6,0,0,29,79,2.07,14.7255167674546,"star"
2020,"Nets","Andre Roberson","SG",5,0,20,3,2,0.6,0.2,2.98,20.2,2.8,0.2,17.9,79,210,6,0,0,28,75,0.8,0.37716602528862,"below average"
2020,"Nets","Kevin Durant","SF",35,32,243,7.06,1.63,0.71,1.29,20.22,66.6,29.37,3.2,60.8,82,240,12,0,0,32,96,2.03,36.75,"superstar"
2020,"Nets","Landry Shamet","SG",61,12,211,1.84,2.06,0.51,0.16,8.04,57.8,8.02,1.33,54.9,76,190,2,0,0,23,73,1.52,1.91500824628917,"below average"
